id	entityids	type	filename	url
2458353	{RxNorm:2348}	RECOMMENDATION	chloramphenicol recommendation.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/recommendation/chloramphenicol%20recommendation.xlsx
876729	{RxNorm:641}	RECOMMENDATION	amikacin recommendation.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/recommendation/amikacin%20recommendation.xlsx
3011908	{RxNorm:3328}	TEST_ALERT	dibekacin_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/dibekacin_Pre_and_Post_Test_Alerts.xlsx
876733	{RxNorm:7934}	RECOMMENDATION	paromomycin recommendation.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/recommendation/paromomycin%20recommendation.xlsx
1508667	{RxNorm:121243}	TEST_ALERT	voriconazole_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/voriconazole_Pre_and_Post_Test_Alerts.xlsx
1508669	{RxNorm:2597}	TEST_ALERT	clomipramine_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/clomipramine_Pre_and_Post_Test_Alerts.xlsx
1508671	{RxNorm:3920}	TEST_ALERT	enflurane_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/enflurane_Pre_and_Post_Test_Alerts.xlsx
1608423	{RxNorm:41127}	TEST_ALERT	fluvastatin_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/fluvastatin_Pre_and_Post_Test_Alerts.xlsx
1507525	{NUDT15}	FREQUENCY	NUDT15_frequency_table.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/frequency/NUDT15_frequency_table.xlsx
1507459	{G6PD}	ALLELE_DEFINITION	G6PD_allele_definition_table.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/allele_definition/G6PD_allele_definition_table.xlsx
1508605	{RxNorm:17128}	TEST_ALERT	lansoprazole_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/lansoprazole_Pre_and_Post_Test_Alerts.xlsx
1508607	{RxNorm:36567}	TEST_ALERT	simvastatin_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/simvastatin_Pre_and_Post_Test_Alerts.xlsx
2458521	{RxNorm:283821}	TEST_ALERT	rasburicase_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/rasburicase_Pre_and_Post_Test_Alerts.xlsx
1508609	{RxNorm:5640}	TEST_ALERT	ibuprofen_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/ibuprofen_Pre_and_Post_Test_Alerts.xlsx
3011984	{RxNorm:7299}	TEST_ALERT	neomycin_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/neomycin_Pre_and_Post_Test_Alerts.xlsx
2458525	{RxNorm:2348}	TEST_ALERT	chloramphenicol_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/chloramphenicol_Pre_and_Post_Test_Alerts.xlsx
163075	{RxNorm:1256}	DRUG_RESOURCE	azathioprine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/azathioprine-Drug_Resource_Mappings.xlsx
163215	{RxNorm:3638}	DRUG_RESOURCE	doxepin-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/doxepin-Drug_Resource_Mappings.xlsx
2457873	{RxNorm:4815}	DRUG_RESOURCE	glyburide-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/glyburide-Drug_Resource_Mappings.xlsx
1507523	{MT-RNR1}	FREQUENCY	MT-RNR1_frequency_table.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/frequency/MT-RNR1_frequency_table.xlsx
162899	{RxNorm:5521}	DRUG_RESOURCE	hydroxychloroquine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/hydroxychloroquine-Drug_Resource_Mappings.xlsx
2458237	{RxNorm:10633}	DRUG_RESOURCE	tolazamide-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/tolazamide-Drug_Resource_Mappings.xlsx
162981	{RxNorm:15996}	DRUG_RESOURCE	mirtazapine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/mirtazapine-Drug_Resource_Mappings.xlsx
2458527	{RxNorm:6878}	TEST_ALERT	methylene blue_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/methylene%20blue_Pre_and_Post_Test_Alerts.xlsx
162811	{RxNorm:3008}	DRUG_RESOURCE	cyclosporine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/cyclosporine-Drug_Resource_Mappings.xlsx
2458301	{RxNorm:2054023}	RECOMMENDATION	tafenoquine recommendation.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/recommendation/tafenoquine%20recommendation.xlsx
6603888	{RxNorm:5470}	RECOMMENDATION	hydralazine recommendation.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/recommendation/hydralazine%20recommendation.xlsx
162999	{RxNorm:35636}	DRUG_RESOURCE	risperidone-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/risperidone-Drug_Resource_Mappings.xlsx
1608387	{RxNorm:301542}	RECOMMENDATION	rosuvastatin recommendation.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/recommendation/rosuvastatin%20recommendation.xlsx
2458317	{RxNorm:5521}	RECOMMENDATION	hydroxychloroquine recommendation.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/recommendation/hydroxychloroquine%20recommendation.xlsx
2458545	{RxNorm:6572}	TEST_ALERT	mafenide_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/mafenide_Pre_and_Post_Test_Alerts.xlsx
162777	{ATC:N06A}	DRUG_RESOURCE	antidepressants-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/antidepressants-Drug_Resource_Mappings.xlsx
163279	{RxNorm:6185}	DRUG_RESOURCE	labetalol-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/labetalol-Drug_Resource_Mappings.xlsx
1508675	{RxNorm:8356}	TEST_ALERT	piroxicam_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/piroxicam_Pre_and_Post_Test_Alerts.xlsx
1608435	{RxNorm:6472}	TEST_ALERT	lovastatin_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/lovastatin_Pre_and_Post_Test_Alerts.xlsx
1508611	{RxNorm:6857}	TEST_ALERT	methoxyflurane_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/methoxyflurane_Pre_and_Post_Test_Alerts.xlsx
1507465	{NUDT15}	ALLELE_DEFINITION	NUDT15_allele_definition_table.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/allele_definition/NUDT15_allele_definition_table.xlsx
6604118	{RxNorm:5470}	TEST_ALERT	hydralazine_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/hydralazine_Pre_and_Post_Test_Alerts.xlsx
1508677	{RxNorm:1256}	TEST_ALERT	azathioprine_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/azathioprine_Pre_and_Post_Test_Alerts.xlsx
1508615	{RxNorm:6026}	TEST_ALERT	isoflurane_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/isoflurane_Pre_and_Post_Test_Alerts.xlsx
1508673	{RxNorm:41493}	TEST_ALERT	meloxicam_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/meloxicam_Pre_and_Post_Test_Alerts.xlsx
163313	{RxNorm:72236}	RECOMMENDATION	fosphenytoin recommendation.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/recommendation/fosphenytoin%20recommendation.xlsx
1508613	{RxNorm:195085}	TEST_ALERT	efavirenz_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/efavirenz_Pre_and_Post_Test_Alerts.xlsx
1507469	{SLCO1B1}	ALLELE_DEFINITION	SLCO1B1_allele_definition_table.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/allele_definition/SLCO1B1_allele_definition_table.xlsx
621499	{RxNorm:7934}	DRUG_RESOURCE	paromomycin-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/paromomycin-Drug_Resource_Mappings.xlsx
163089	{RxNorm:140587}	DRUG_RESOURCE	celecoxib-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/celecoxib-Drug_Resource_Mappings.xlsx
2458303	{RxNorm:10635}	RECOMMENDATION	tolbutamide recommendation.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/recommendation/tolbutamide%20recommendation.xlsx
163117	{RxNorm:38400}	DRUG_RESOURCE	atomoxetine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/atomoxetine-Drug_Resource_Mappings.xlsx
163015	{RxNorm:31448}	DRUG_RESOURCE	nabumetone-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/nabumetone-Drug_Resource_Mappings.xlsx
1608501	{RxNorm:42463}	TEST_ALERT	pravastatin_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/pravastatin_Pre_and_Post_Test_Alerts.xlsx
163057	{RxNorm:1151}	DRUG_RESOURCE	vitamin c-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/vitamin%20c-Drug_Resource_Mappings.xlsx
1608451	{RxNorm:861634}	TEST_ALERT	pitavastatin_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/pitavastatin_Pre_and_Post_Test_Alerts.xlsx
2458539	{RxNorm:8687}	TEST_ALERT	primaquine_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/primaquine_Pre_and_Post_Test_Alerts.xlsx
2458311	{RxNorm:3445}	RECOMMENDATION	dimercaprol recommendation.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/recommendation/dimercaprol%20recommendation.xlsx
2458313	{RxNorm:1191}	RECOMMENDATION	aspirin recommendation.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/recommendation/aspirin%20recommendation.xlsx
1608533	{RxNorm:83367}	TEST_ALERT	atorvastatin_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/atorvastatin_Pre_and_Post_Test_Alerts.xlsx
1508617	{RxNorm:5691}	TEST_ALERT	imipramine_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/imipramine_Pre_and_Post_Test_Alerts.xlsx
162827	{RxNorm:266856}	DRUG_RESOURCE	divalproex sodium-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/divalproex%20sodium-Drug_Resource_Mappings.xlsx
1508621	{RxNorm:36437}	TEST_ALERT	sertraline_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/sertraline_Pre_and_Post_Test_Alerts.xlsx
2458559	{RxNorm:9524}	TEST_ALERT	sulfasalazine_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/sulfasalazine_Pre_and_Post_Test_Alerts.xlsx
163311	{RxNorm:32937}	RECOMMENDATION	paroxetine recommendation.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/recommendation/paroxetine%20recommendation.xlsx
2458323	{RxNorm:9071}	RECOMMENDATION	quinine recommendation.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/recommendation/quinine%20recommendation.xlsx
2458331	{RxNorm:7623}	RECOMMENDATION	ofloxacin recommendation.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/recommendation/ofloxacin%20recommendation.xlsx
2458333	{RxNorm:7454}	RECOMMENDATION	nitrofurantoin recommendation.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/recommendation/nitrofurantoin%20recommendation.xlsx
2458335	{RxNorm:3108}	RECOMMENDATION	dapsone recommendation.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/recommendation/dapsone%20recommendation.xlsx
2458561	{RxNorm:3445}	TEST_ALERT	dimercaprol_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/dimercaprol_Pre_and_Post_Test_Alerts.xlsx
1508623	{RxNorm:4502}	TEST_ALERT	flurbiprofen_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/flurbiprofen_Pre_and_Post_Test_Alerts.xlsx
1508681	{RxNorm:3638}	TEST_ALERT	doxepin_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/doxepin_Pre_and_Post_Test_Alerts.xlsx
1508683	{RxNorm:26225}	TEST_ALERT	ondansetron_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/ondansetron_Pre_and_Post_Test_Alerts.xlsx
1508685	{RxNorm:7531}	TEST_ALERT	nortriptyline_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/nortriptyline_Pre_and_Post_Test_Alerts.xlsx
876865	\N	PAIR	cpic_gene-drug_pairs.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/pair/cpic_gene-drug_pairs.xlsx
1508679	{RxNorm:190521}	TEST_ALERT	abacavir_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/abacavir_Pre_and_Post_Test_Alerts.xlsx
2458567	{RxNorm:10638}	TEST_ALERT	toluidine blue_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/toluidine%20blue_Pre_and_Post_Test_Alerts.xlsx
2458571	{RxNorm:3639}	TEST_ALERT	doxorubicin_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/doxorubicin_Pre_and_Post_Test_Alerts.xlsx
162897	{RxNorm:73178}	DRUG_RESOURCE	iloperidone-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/iloperidone-Drug_Resource_Mappings.xlsx
2458337	{RxNorm:2393}	RECOMMENDATION	chloroquine recommendation.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/recommendation/chloroquine%20recommendation.xlsx
2458341	{RxNorm:9524}	RECOMMENDATION	sulfasalazine recommendation.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/recommendation/sulfasalazine%20recommendation.xlsx
1508625	{RxNorm:42355}	TEST_ALERT	fluvoxamine_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/fluvoxamine_Pre_and_Post_Test_Alerts.xlsx
2458577	{RxNorm:4601}	TEST_ALERT	furazolidone_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/furazolidone_Pre_and_Post_Test_Alerts.xlsx
2458579	{RxNorm:10831}	TEST_ALERT	sulfamethoxazole _ trimethoprim_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/sulfamethoxazole%20_%20trimethoprim_Pre_and_Post_Test_Alerts.xlsx
2458581	{RxNorm:7454}	TEST_ALERT	nitrofurantoin_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/nitrofurantoin_Pre_and_Post_Test_Alerts.xlsx
1508687	{RxNorm:5489}	TEST_ALERT	hydrocodone_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/hydrocodone_Pre_and_Post_Test_Alerts.xlsx
1507535	{VKORC1}	FREQUENCY	VKORC1_frequency_table.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/frequency/VKORC1_frequency_table.xlsx
163513	\N	PAIR	cpicPairs.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/pair/cpicPairs.xlsx
162749	{ATC:N05A}	DRUG_RESOURCE	antipsychotics-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/antipsychotics-Drug_Resource_Mappings.xlsx
162757	{MeSH:C515878}	DRUG_RESOURCE	ataluren-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/ataluren-Drug_Resource_Mappings.xlsx
162823	{RxNorm:20352}	DRUG_RESOURCE	carvedilol-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/carvedilol-Drug_Resource_Mappings.xlsx
162785	{RxNorm:2101}	DRUG_RESOURCE	carisoprodol-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/carisoprodol-Drug_Resource_Mappings.xlsx
162779	{RxNorm:318341}	DRUG_RESOURCE	cetuximab-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/cetuximab-Drug_Resource_Mappings.xlsx
162759	{RxNorm:44281}	DRUG_RESOURCE	cevimeline-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/cevimeline-Drug_Resource_Mappings.xlsx
162815	{RxNorm:2626}	DRUG_RESOURCE	clozapine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/clozapine-Drug_Resource_Mappings.xlsx
162741	{RxNorm:136198}	DRUG_RESOURCE	darifenacin-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/darifenacin-Drug_Resource_Mappings.xlsx
162797	{RxNorm:1998}	DRUG_RESOURCE	captopril-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/captopril-Drug_Resource_Mappings.xlsx
2458355	{RxNorm:2551}	RECOMMENDATION	ciprofloxacin recommendation.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/recommendation/ciprofloxacin%20recommendation.xlsx
2458591	{RxNorm:9071}	TEST_ALERT	quinine_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/quinine_Pre_and_Post_Test_Alerts.xlsx
162789	{RxNorm:19831}	DRUG_RESOURCE	budesonide-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/budesonide-Drug_Resource_Mappings.xlsx
1508637	{RxNorm:10154}	TEST_ALERT	succinylcholine_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/succinylcholine_Pre_and_Post_Test_Alerts.xlsx
162819	{RxNorm:3108}	DRUG_RESOURCE	dapsone-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/dapsone-Drug_Resource_Mappings.xlsx
162947	{RxNorm:8331}	DRUG_RESOURCE	pimozide-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/pimozide-Drug_Resource_Mappings.xlsx
162905	{RxNorm:5470}	DRUG_RESOURCE	hydralazine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/hydralazine-Drug_Resource_Mappings.xlsx
162885	{RxNorm:6038}	DRUG_RESOURCE	isoniazid-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/isoniazid-Drug_Resource_Mappings.xlsx
162901	{RxNorm:12574}	DRUG_RESOURCE	gemcitabine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/gemcitabine-Drug_Resource_Mappings.xlsx
162995	{RxNorm:9344}	DRUG_RESOURCE	ribavirin-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/ribavirin-Drug_Resource_Mappings.xlsx
162867	{RxNorm:28439}	DRUG_RESOURCE	lamotrigine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/lamotrigine-Drug_Resource_Mappings.xlsx
162753	{RxNorm:3445}	DRUG_RESOURCE	dimercaprol-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/dimercaprol-Drug_Resource_Mappings.xlsx
162913	{RxNorm:3995}	DRUG_RESOURCE	epirubicin-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/epirubicin-Drug_Resource_Mappings.xlsx
162861	{RxNorm:6813}	DRUG_RESOURCE	methadone-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/methadone-Drug_Resource_Mappings.xlsx
162783	{RxNorm:1433868}	DRUG_RESOURCE	dolutegravir-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/dolutegravir-Drug_Resource_Mappings.xlsx
162831	{RxNorm:816346}	DRUG_RESOURCE	dexlansoprazole-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/dexlansoprazole-Drug_Resource_Mappings.xlsx
162983	{RxNorm:8698}	DRUG_RESOURCE	probenecid-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/probenecid-Drug_Resource_Mappings.xlsx
163013	{RxNorm:8754}	DRUG_RESOURCE	propafenone-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/propafenone-Drug_Resource_Mappings.xlsx
162961	{RxNorm:30125}	DRUG_RESOURCE	modafinil-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/modafinil-Drug_Resource_Mappings.xlsx
162903	{RxNorm:448}	DRUG_RESOURCE	ethanol-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/ethanol-Drug_Resource_Mappings.xlsx
162835	{RxNorm:6851}	DRUG_RESOURCE	methotrexate-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/methotrexate-Drug_Resource_Mappings.xlsx
162849	{RxNorm:4441}	DRUG_RESOURCE	flecainide-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/flecainide-Drug_Resource_Mappings.xlsx
2458597	{RxNorm:10635}	TEST_ALERT	tolbutamide_Pre_and_Post_Test_Alerts.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/test_alert/tolbutamide_Pre_and_Post_Test_Alerts.xlsx
162917	{RxNorm:6313}	DRUG_RESOURCE	leucovorin-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/leucovorin-Drug_Resource_Mappings.xlsx
162875	{RxNorm:6835}	DRUG_RESOURCE	methimazole-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/methimazole-Drug_Resource_Mappings.xlsx
162845	{RxNorm:43611}	DRUG_RESOURCE	latanoprost-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/latanoprost-Drug_Resource_Mappings.xlsx
162853	{RxNorm:4603}	DRUG_RESOURCE	furosemide-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/furosemide-Drug_Resource_Mappings.xlsx
162801	{RxNorm:480}	DRUG_RESOURCE	alfentanil-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/alfentanil-Drug_Resource_Mappings.xlsx
163021	{RxNorm:8076}	DRUG_RESOURCE	perphenazine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/perphenazine-Drug_Resource_Mappings.xlsx
162883	{RxNorm:1665509}	DRUG_RESOURCE	flibanserin-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/flibanserin-Drug_Resource_Mappings.xlsx
162767	{RxNorm:68091}	DRUG_RESOURCE	dolasetron-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/dolasetron-Drug_Resource_Mappings.xlsx
162929	{RxNorm:4493}	DRUG_RESOURCE	fluoxetine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/fluoxetine-Drug_Resource_Mappings.xlsx
162857	{RxNorm:5093}	DRUG_RESOURCE	haloperidol-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/haloperidol-Drug_Resource_Mappings.xlsx
2458359	{RxNorm:10831}	RECOMMENDATION	sulfamethoxazole _ trimethoprim recommendation.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/recommendation/sulfamethoxazole%20_%20trimethoprim%20recommendation.xlsx
162931	{RxNorm:1243041}	DRUG_RESOURCE	ivacaftor-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/ivacaftor-Drug_Resource_Mappings.xlsx
163085	{RxNorm:103}	DRUG_RESOURCE	mercaptopurine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/mercaptopurine-Drug_Resource_Mappings.xlsx
162969	{RxNorm:3523}	DRUG_RESOURCE	metamizole-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/metamizole-Drug_Resource_Mappings.xlsx
162965	{RxNorm:120608}	DRUG_RESOURCE	peginterferon alfa-2a-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/peginterferon%20alfa-2a-Drug_Resource_Mappings.xlsx
163121	{RxNorm:11289}	DRUG_RESOURCE	warfarin-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/warfarin-Drug_Resource_Mappings.xlsx
162925	{RxNorm:51499}	DRUG_RESOURCE	irinotecan-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/irinotecan-Drug_Resource_Mappings.xlsx
162977	{RxNorm:7407}	DRUG_RESOURCE	nicotine-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/nicotine-Drug_Resource_Mappings.xlsx
162957	{RxNorm:1011650}	DRUG_RESOURCE	pegloticase-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/pegloticase-Drug_Resource_Mappings.xlsx
162871	{RxNorm:4337}	DRUG_RESOURCE	fentanyl-Drug_Resource_Mappings.xlsx	https://files.cpicpgx.org/data/report/2026-02-04/drug_resource/fentanyl-Drug_Resource_Mappings.xlsx
